record_date,link,record_details,publication_date,school_id
19 November 2019,https://files.ofsted.gov.uk/v1/file/50136137,School inspection,20 December 2019,21_144140
06 April 2017,https://files.ofsted.gov.uk/v1/file/2672889,Academy conversion letter,06 April 2017,21_144140
01 December 2021,https://files.ofsted.gov.uk/v1/file/50176503,School inspection,26 January 2022,21_144141
06 September 2017,https://files.ofsted.gov.uk/v1/file/2723585,Academy conversion letter,06 September 2017,21_144141
22 November 2023,https://files.ofsted.gov.uk/v1/file/50237788,School inspection: Outstanding,19 January 2024,21_144142
06 September 2017,https://files.ofsted.gov.uk/v1/file/2723581,Academy conversion letter,06 September 2017,21_144142
18 July 2023,https://files.ofsted.gov.uk/v1/file/50229377,School inspection: Outstanding,27 September 2023,21_144235
21 January 2020,https://files.ofsted.gov.uk/v1/file/50146839,School inspection,25 February 2020,21_144235
06 July 2017,https://files.ofsted.gov.uk/v1/file/2704897,Academy conversion letter,06 July 2017,21_144235
15 November 2023,https://files.ofsted.gov.uk/v1/file/50238375,School inspection: Outstanding,25 January 2024,21_144236
06 July 2017,https://files.ofsted.gov.uk/v1/file/2704899,Academy conversion letter,06 July 2017,21_144236
08 March 2022,https://files.ofsted.gov.uk/v1/file/50182327,School inspection,29 April 2022,21_144238
06 April 2017,https://files.ofsted.gov.uk/v1/file/2672897,Academy conversion letter,06 April 2017,21_144238
24 September 2019,https://files.ofsted.gov.uk/v1/file/50122457,School inspection: Outstanding,06 November 2019,21_144239
19 September 2018,https://files.ofsted.gov.uk/v1/file/50031929,Short inspection,11 October 2018,21_144239
06 April 2017,https://files.ofsted.gov.uk/v1/file/2672893,Academy conversion letter,06 April 2017,21_144239
12 March 2024,https://files.ofsted.gov.uk/v1/file/50245011,School inspection: Outstanding,25 April 2024,21_144287
10 November 2021,https://files.ofsted.gov.uk/v1/file/50176232,School inspection,21 January 2022,21_144287
06 September 2017,https://files.ofsted.gov.uk/v1/file/2723555,Academy conversion letter,06 September 2017,21_144287
18 April 2024,https://files.ofsted.gov.uk/v1/file/50248365,School inspection: Outstanding,31 May 2024,21_144308
05 May 2017,https://files.ofsted.gov.uk/v1/file/2681449,Academy conversion letter,05 May 2017,21_144308
04 May 2023,https://files.ofsted.gov.uk/v1/file/50221765,School inspection: Outstanding,29 June 2023,21_144382
14 January 2020,https://files.ofsted.gov.uk/v1/file/50144911,School inspection,06 February 2020,21_144382
06 April 2017,https://files.ofsted.gov.uk/v1/file/2673067,Academy conversion letter,06 April 2017,21_144382
05 June 2024,https://files.ofsted.gov.uk/v1/file/50251911,School inspection: Good,09 July 2024,21_144527
06 June 2017,https://files.ofsted.gov.uk/v1/file/2692455,Academy conversion letter,06 June 2017,21_144527
10 December 2019,https://files.ofsted.gov.uk/v1/file/50143538,School inspection,22 January 2020,21_144540
06 July 2017,https://files.ofsted.gov.uk/v1/file/2704951,Academy conversion letter,06 July 2017,21_144540
26 November 2020,https://files.ofsted.gov.uk/v1/file/50159580,Monitoring visit,18 January 2021,21_144549
12 November 2019,https://files.ofsted.gov.uk/v1/file/50134783,School inspection,17 December 2019,21_144549
06 July 2017,https://files.ofsted.gov.uk/v1/file/2704953,Academy conversion letter,06 July 2017,21_144549
30 October 2019,https://files.ofsted.gov.uk/v1/file/50130456,School inspection: Good,03 December 2019,21_144621
30 October 2019,https://files.ofsted.gov.uk/v1/file/50133870,School inspection: Good,13 December 2019,21_144626
26 November 2019,https://files.ofsted.gov.uk/v1/file/50140890,School inspection: Good,08 January 2020,21_144653
02 March 2022,https://files.ofsted.gov.uk/v1/file/50182232,School inspection,29 April 2022,21_144699
03 March 2018,https://files.ofsted.gov.uk/v1/file/2758475,Academy conversion letter,03 March 2018,21_144699
11 December 2019,https://files.ofsted.gov.uk/v1/file/50144575,School inspection,04 February 2020,21_144838
04 August 2017,https://files.ofsted.gov.uk/v1/file/2717951,Academy conversion letter,04 August 2017,21_144838
22 November 2022,https://files.ofsted.gov.uk/v1/file/50206410,School inspection: Good,30 January 2023,21_144889
05 March 2019,https://files.ofsted.gov.uk/v1/file/50067437,Full inspection: Requires Improvement,02 April 2019,21_144889
06 September 2017,https://files.ofsted.gov.uk/v1/file/2723551,Academy conversion letter,06 September 2017,21_144889
16 October 2019,https://files.ofsted.gov.uk/v1/file/50124302,School inspection,12 November 2019,21_145030
04 August 2017,https://files.ofsted.gov.uk/v1/file/2717973,Academy conversion letter,04 August 2017,21_145030
05 October 2021,https://files.ofsted.gov.uk/v1/file/50172643,School inspection,23 November 2021,21_145045
06 September 2017,https://files.ofsted.gov.uk/v1/file/2723723,Academy conversion letter,06 September 2017,21_145045
15 November 2023,https://files.ofsted.gov.uk/v1/file/50237574,School inspection: Requires Improvement,19 January 2024,21_145060
13 November 2019,https://files.ofsted.gov.uk/v1/file/50143201,School inspection: Requires Improvement,16 January 2020,21_145060
02 March 2022,https://files.ofsted.gov.uk/v1/file/50183324,School inspection: Good,11 May 2022,21_145071
04 October 2017,https://files.ofsted.gov.uk/v1/file/2728383,Academy conversion letter,04 October 2017,21_145071
16 May 2023,https://files.ofsted.gov.uk/v1/file/50222295,School inspection: Outstanding,05 July 2023,21_145087
26 January 2022,https://files.ofsted.gov.uk/v1/file/50179759,School inspection,22 March 2022,21_145087
04 November 2017,https://files.ofsted.gov.uk/v1/file/2734973,Academy conversion letter,04 November 2017,21_145087
06 June 2023,https://files.ofsted.gov.uk/v1/file/50224393,School inspection: Outstanding,25 July 2023,21_145088
10 December 2019,https://files.ofsted.gov.uk/v1/file/50143350,School inspection,20 January 2020,21_145088
04 October 2017,https://files.ofsted.gov.uk/v1/file/2728389,Academy conversion letter,04 October 2017,21_145088
15 January 2020,https://files.ofsted.gov.uk/v1/file/50145689,School inspection: Good,13 February 2020,21_145130
11 March 2020,https://files.ofsted.gov.uk/v1/file/50150881,School inspection,14 May 2020,21_145201
04 January 2018,https://files.ofsted.gov.uk/v1/file/2747003,Academy conversion letter,04 January 2018,21_145201
03 October 2023,https://files.ofsted.gov.uk/v1/file/50233566,School inspection: Good,22 November 2023,21_145204
26 April 2022,https://files.ofsted.gov.uk/v1/file/50185832,School inspection,16 June 2022,21_145204
04 November 2017,https://files.ofsted.gov.uk/v1/file/2735025,Academy conversion letter,04 November 2017,21_145204
02 March 2022,https://files.ofsted.gov.uk/v1/file/50183774,School inspection,18 May 2022,21_145207
04 November 2017,https://files.ofsted.gov.uk/v1/file/2735029,Academy conversion letter,04 November 2017,21_145207
22 February 2022,https://files.ofsted.gov.uk/v1/file/50182365,School inspection,29 April 2022,21_145210
24 April 2018,https://files.ofsted.gov.uk/v1/file/2775253,Monitoring visit,23 May 2018,21_145210
04 November 2017,https://files.ofsted.gov.uk/v1/file/2735013,Academy conversion letter,04 November 2017,21_145210
11 January 2022,https://files.ofsted.gov.uk/v1/file/50178625,School inspection,04 March 2022,21_145215
04 November 2017,https://files.ofsted.gov.uk/v1/file/2735015,Academy conversion letter,04 November 2017,21_145215
25 January 2022,https://files.ofsted.gov.uk/v1/file/50179178,School inspection: Outstanding,14 March 2022,21_145235
13 December 2022,https://files.ofsted.gov.uk/v1/file/50207346,School inspection: Outstanding,07 February 2023,21_145280
04 January 2018,https://files.ofsted.gov.uk/v1/file/2746981,Academy conversion letter,04 January 2018,21_145280
06 October 2021,https://files.ofsted.gov.uk/v1/file/50172996,School inspection: Outstanding,29 November 2021,21_145362
03 March 2018,https://files.ofsted.gov.uk/v1/file/2758451,Academy conversion letter,03 March 2018,21_145362
17 January 2023,https://files.ofsted.gov.uk/v1/file/50210423,School inspection: Outstanding,09 March 2023,21_145363
06 February 2018,https://files.ofsted.gov.uk/v1/file/2751993,Academy conversion letter,06 February 2018,21_145363
29 March 2022,https://files.ofsted.gov.uk/v1/file/50193848,School inspection,21 September 2022,21_145364
03 March 2018,https://files.ofsted.gov.uk/v1/file/2758455,Academy conversion letter,03 March 2018,21_145364
06 June 2023,https://files.ofsted.gov.uk/v1/file/50225882,School inspection: Outstanding,15 August 2023,21_145365
23 February 2022,https://files.ofsted.gov.uk/v1/file/50182206,School inspection,29 April 2022,21_145365
06 February 2018,https://files.ofsted.gov.uk/v1/file/2751995,Academy conversion letter,06 February 2018,21_145365
20 June 2023,https://files.ofsted.gov.uk/v1/file/50225106,School inspection: Outstanding,02 August 2023,21_145366
22 March 2022,https://files.ofsted.gov.uk/v1/file/50184470,School inspection,25 May 2022,21_145366
03 March 2018,https://files.ofsted.gov.uk/v1/file/2758457,Academy conversion letter,03 March 2018,21_145366
13 July 2022,https://files.ofsted.gov.uk/v1/file/50194610,School inspection: Outstanding,26 September 2022,21_145367
05 April 2018,https://files.ofsted.gov.uk/v1/file/2765225,Academy conversion letter,05 April 2018,21_145367
17 October 2023,https://files.ofsted.gov.uk/v1/file/50233291,School inspection: Outstanding,17 November 2023,21_145368
13 July 2022,https://files.ofsted.gov.uk/v1/file/50194086,School inspection,21 September 2022,21_145368
05 April 2018,https://files.ofsted.gov.uk/v1/file/2765227,Academy conversion letter,05 April 2018,21_145368
28 June 2022,https://files.ofsted.gov.uk/v1/file/50193059,School inspection: Good,21 September 2022,21_145406
26 April 2022,https://files.ofsted.gov.uk/v1/file/50185818,School inspection,16 June 2022,21_145481
06 February 2018,https://files.ofsted.gov.uk/v1/file/2752021,Academy conversion letter,06 February 2018,21_145481
22 November 2022,https://files.ofsted.gov.uk/v1/file/50207598,School inspection: Good,09 February 2023,21_145522
04 July 2018,https://files.ofsted.gov.uk/v1/file/2783705,Academy conversion letter,04 July 2018,21_145522
22 June 2022,https://files.ofsted.gov.uk/v1/file/50194178,School inspection,21 September 2022,21_145599
05 April 2018,https://files.ofsted.gov.uk/v1/file/2765245,Academy conversion letter,05 April 2018,21_145599
05 December 2023,https://files.ofsted.gov.uk/v1/file/50239594,School inspection: Good,13 February 2024,21_145610
21 September 2022,https://files.ofsted.gov.uk/v1/file/50201726,School inspection,09 December 2022,21_145610
05 April 2018,https://files.ofsted.gov.uk/v1/file/2765263,Academy conversion letter,05 April 2018,21_145610
02 March 2022,https://files.ofsted.gov.uk/v1/file/50183184,School inspection,10 May 2022,21_145614
07 June 2018,https://files.ofsted.gov.uk/v1/file/2778055,Academy conversion letter,07 June 2018,21_145614
11 May 2022,https://files.ofsted.gov.uk/v1/file/50187535,School inspection,04 July 2022,21_145615
07 June 2018,https://files.ofsted.gov.uk/v1/file/2778057,Academy conversion letter,07 June 2018,21_145615
24 May 2023,https://files.ofsted.gov.uk/v1/file/50222557,School inspection: Good,07 July 2023,21_145616
22 March 2022,https://files.ofsted.gov.uk/v1/file/50183938,School inspection,19 May 2022,21_145616
07 June 2018,https://files.ofsted.gov.uk/v1/file/2778059,Academy conversion letter,07 June 2018,21_145616
26 January 2022,https://files.ofsted.gov.uk/v1/file/50179180,School inspection,14 March 2022,21_145621
04 May 2018,https://files.ofsted.gov.uk/v1/file/2771765,Academy conversion letter,04 May 2018,21_145621
16 November 2021,https://files.ofsted.gov.uk/v1/file/50176004,School inspection,19 January 2022,21_145627
05 April 2018,https://files.ofsted.gov.uk/v1/file/2765277,Academy conversion letter,05 April 2018,21_145627
13 September 2022,https://files.ofsted.gov.uk/v1/file/50197094,School inspection: Good,26 October 2022,21_145718
05 July 2022,https://files.ofsted.gov.uk/v1/file/50193345,School inspection: Requires Improvement,21 September 2022,21_145730
05 October 2022,https://files.ofsted.gov.uk/v1/file/50200622,School inspection: Good,30 November 2022,21_145731
22 February 2023,https://files.ofsted.gov.uk/v1/file/50215025,School inspection: Good,27 April 2023,21_145888
05 October 2022,https://files.ofsted.gov.uk/v1/file/50200556,School inspection: Requires Improvement,29 November 2022,21_145955
01 October 2020,https://files.ofsted.gov.uk/v1/file/50156570,Monitoring visit,23 November 2020,21_145955
04 May 2018,https://files.ofsted.gov.uk/v1/file/2771749,Academy conversion letter,04 May 2018,21_145955
02 February 2023,https://files.ofsted.gov.uk/v1/file/50211454,School inspection: Good,17 March 2023,21_145984
11 September 2018,https://files.ofsted.gov.uk/v1/file/50021947,Academy conversion letter,11 September 2018,21_145984
11 October 2022,https://files.ofsted.gov.uk/v1/file/50200585,School inspection: Good,29 November 2022,21_146100
12 March 2024,https://files.ofsted.gov.uk/v1/file/50246234,School inspection: Outstanding,08 May 2024,21_146116
07 September 2019,https://files.ofsted.gov.uk/v1/file/50106920,Academy conversion letter,07 September 2019,21_146116
04 May 2022,https://files.ofsted.gov.uk/v1/file/50186799,School inspection,27 June 2022,21_146117
11 September 2018,https://files.ofsted.gov.uk/v1/file/50021903,Academy conversion letter,11 September 2018,21_146117
11 January 2023,https://files.ofsted.gov.uk/v1/file/50210137,School inspection: Good,07 March 2023,21_146127
12 September 2018,https://files.ofsted.gov.uk/v1/file/50023100,Academy conversion letter,12 September 2018,21_146127
25 January 2023,https://files.ofsted.gov.uk/v1/file/50211078,School inspection,15 March 2023,21_146160
12 September 2018,https://files.ofsted.gov.uk/v1/file/50023190,Academy conversion letter,12 September 2018,21_146160
08 May 2024,https://files.ofsted.gov.uk/v1/file/50250490,School inspection,24 June 2024,21_146179
07 September 2019,https://files.ofsted.gov.uk/v1/file/50107034,Academy conversion letter,07 September 2019,21_146179
06 March 2024,https://files.ofsted.gov.uk/v1/file/50245072,School inspection: Good,25 April 2024,21_146191
17 January 2023,https://files.ofsted.gov.uk/v1/file/50209995,School inspection,06 March 2023,21_146191
12 September 2018,https://files.ofsted.gov.uk/v1/file/50023103,Academy conversion letter,12 September 2018,21_146191
24 January 2023,https://files.ofsted.gov.uk/v1/file/50210115,School inspection: Good,07 March 2023,21_146214
12 September 2018,https://files.ofsted.gov.uk/v1/file/50023118,Academy conversion letter,12 September 2018,21_146214
22 February 2023,https://files.ofsted.gov.uk/v1/file/50219795,School inspection,14 June 2023,21_146221
12 September 2018,https://files.ofsted.gov.uk/v1/file/50023189,Academy conversion letter,12 September 2018,21_146221
10 January 2023,https://files.ofsted.gov.uk/v1/file/50209864,School inspection: Good,06 March 2023,21_146225
12 September 2018,https://files.ofsted.gov.uk/v1/file/50023168,Academy conversion letter,12 September 2018,21_146225
08 February 2023,https://files.ofsted.gov.uk/v1/file/50212526,School inspection: Good,29 March 2023,21_146368
21 March 2023,https://files.ofsted.gov.uk/v1/file/50222903,School inspection: Requires Improvement,11 July 2023,21_146401
10 January 2023,https://files.ofsted.gov.uk/v1/file/50210376,School inspection: Good,09 March 2023,21_146543
04 May 2022,https://files.ofsted.gov.uk/v1/file/50186505,School inspection: Good,23 June 2022,21_146549
12 July 2023,https://files.ofsted.gov.uk/v1/file/50229106,School inspection: Good,25 September 2023,21_146662
09 March 2019,https://files.ofsted.gov.uk/v1/file/50061900,Academy conversion letter,09 March 2019,21_146662
29 June 2022,https://files.ofsted.gov.uk/v1/file/50193123,School inspection,21 September 2022,21_146663
09 March 2019,https://files.ofsted.gov.uk/v1/file/50062035,Academy conversion letter,09 March 2019,21_146663
18 July 2023,https://files.ofsted.gov.uk/v1/file/50229199,School inspection: Good,26 September 2023,21_146669
19 April 2023,https://files.ofsted.gov.uk/v1/file/50220426,School inspection,16 June 2023,21_146681
08 February 2019,https://files.ofsted.gov.uk/v1/file/50055078,Academy conversion letter,08 February 2019,21_146681
05 December 2023,https://files.ofsted.gov.uk/v1/file/50238747,School inspection: Outstanding,31 January 2024,21_146721
07 September 2019,https://files.ofsted.gov.uk/v1/file/50106992,Academy conversion letter,07 September 2019,21_146721
03 July 2023,https://files.ofsted.gov.uk/v1/file/50247916,School inspection: Requires Improvement,13 May 2024,21_146724
08 February 2019,https://files.ofsted.gov.uk/v1/file/50055179,Academy conversion letter,08 February 2019,21_146724
07 June 2023,https://files.ofsted.gov.uk/v1/file/50223952,School inspection: Good,20 July 2023,21_146728
07 June 2023,https://files.ofsted.gov.uk/v1/file/50224512,School inspection: Good,26 July 2023,21_146803
11 July 2023,https://files.ofsted.gov.uk/v1/file/50229232,School inspection: Outstanding,26 September 2023,21_146862
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068857,Academy conversion letter,05 April 2019,21_146862
23 May 2023,https://files.ofsted.gov.uk/v1/file/50223121,School inspection: Good,13 July 2023,21_146868
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068762,Academy conversion letter,05 April 2019,21_146868
03 July 2023,https://files.ofsted.gov.uk/v1/file/50228560,School inspection,19 September 2023,21_146870
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068656,Academy conversion letter,05 April 2019,21_146870
23 May 2023,https://files.ofsted.gov.uk/v1/file/50223387,School inspection,14 July 2023,21_146882
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068899,Academy conversion letter,05 April 2019,21_146882
10 May 2023,https://files.ofsted.gov.uk/v1/file/50222002,School inspection: Requires Improvement,03 July 2023,21_146892
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068789,Academy conversion letter,05 April 2019,21_146892
18 April 2023,https://files.ofsted.gov.uk/v1/file/50218310,School inspection: Good,26 May 2023,21_146900
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068770,Academy conversion letter,05 April 2019,21_146900
27 September 2023,https://files.ofsted.gov.uk/v1/file/50232387,School inspection: Good,09 November 2023,21_146915
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068839,Academy conversion letter,05 April 2019,21_146915
27 September 2023,https://files.ofsted.gov.uk/v1/file/50232687,School inspection: Good,13 November 2023,21_146935
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068683,Academy conversion letter,05 April 2019,21_146935
13 September 2023,https://files.ofsted.gov.uk/v1/file/50231060,School inspection: Good,20 October 2023,21_146946
05 April 2019,https://files.ofsted.gov.uk/v1/file/50068688,Academy conversion letter,05 April 2019,21_146946
26 September 2023,https://files.ofsted.gov.uk/v1/file/50233577,School inspection: Good,22 November 2023,21_147179
12 September 2023,https://files.ofsted.gov.uk/v1/file/50234485,School inspection: Good,04 December 2023,21_147180
24 May 2023,https://files.ofsted.gov.uk/v1/file/50222541,School inspection,07 July 2023,21_147240
07 September 2019,https://files.ofsted.gov.uk/v1/file/50107065,Academy conversion letter,07 September 2019,21_147240
19 September 2023,https://files.ofsted.gov.uk/v1/file/50230829,School inspection: Good,18 October 2023,21_147327
08 October 2020,https://files.ofsted.gov.uk/v1/file/50154037,Academy conversion letter,08 October 2020,21_147327
20 March 2024,https://files.ofsted.gov.uk/v1/file/50246830,School inspection,14 May 2024,21_147328
07 September 2019,https://files.ofsted.gov.uk/v1/file/50106853,Academy conversion letter,07 September 2019,21_147328
22 November 2023,https://files.ofsted.gov.uk/v1/file/50236538,School inspection,03 January 2024,21_147332
07 September 2019,https://files.ofsted.gov.uk/v1/file/50106744,Academy conversion letter,07 September 2019,21_147332
07 September 2019,https://files.ofsted.gov.uk/v1/file/50107055,Academy conversion letter,07 September 2019,21_147334
11 January 2023,https://files.ofsted.gov.uk/v1/file/50210091,School inspection: Good,07 March 2023,21_147335
07 September 2019,https://files.ofsted.gov.uk/v1/file/50106994,Academy conversion letter,07 September 2019,21_147335
22 May 2024,https://files.ofsted.gov.uk/v1/file/50251599,School inspection,05 July 2024,21_147336
07 September 2019,https://files.ofsted.gov.uk/v1/file/50106980,Academy conversion letter,07 September 2019,21_147336
28 November 2023,https://files.ofsted.gov.uk/v1/file/50237740,School inspection,19 January 2024,21_147337
07 September 2019,https://files.ofsted.gov.uk/v1/file/50107006,Academy conversion letter,07 September 2019,21_147337
07 September 2019,https://files.ofsted.gov.uk/v1/file/50106815,Academy conversion letter,07 September 2019,21_147340
29 November 2023,https://files.ofsted.gov.uk/v1/file/50238292,School inspection: Good,25 January 2024,21_147355
05 December 2023,https://files.ofsted.gov.uk/v1/file/50238870,School inspection: Good,01 February 2024,21_147363
07 February 2020,https://files.ofsted.gov.uk/v1/file/50144988,Academy conversion letter,07 February 2020,21_147706
08 July 2020,https://files.ofsted.gov.uk/v1/file/50152819,Academy conversion letter,08 July 2020,21_148012
03 July 2023,https://files.ofsted.gov.uk/v1/file/50229268,School inspection,26 September 2023,21_148025
04 September 2020,https://files.ofsted.gov.uk/v1/file/50153379,Academy conversion letter,04 September 2020,21_148025
26 September 2023,https://files.ofsted.gov.uk/v1/file/50232242,School inspection: Outstanding,09 November 2023,21_148352
01 December 2020,https://files.ofsted.gov.uk/v1/file/50159586,Monitoring visit,18 January 2021,21_148352
30 April 2024,https://files.ofsted.gov.uk/v1/file/50249440,School inspection: Outstanding,13 June 2024,21_148438
09 September 2021,https://files.ofsted.gov.uk/v1/file/50168874,Academy conversion letter,09 September 2021,21_148438
25 April 2023,https://files.ofsted.gov.uk/v1/file/50221738,School inspection,29 June 2023,21_148574
09 April 2021,https://files.ofsted.gov.uk/v1/file/50161820,Academy conversion letter,09 April 2021,21_148574
18 October 2023,https://files.ofsted.gov.uk/v1/file/50234174,School inspection: Good,29 November 2023,21_148614
09 November 2022,https://files.ofsted.gov.uk/v1/file/50202353,School inspection: Outstanding,15 December 2022,21_148615
09 April 2021,https://files.ofsted.gov.uk/v1/file/50161873,Academy conversion letter,09 April 2021,21_148615
15 November 2023,https://files.ofsted.gov.uk/v1/file/50239037,School inspection: Good,03 February 2024,21_148623
09 September 2021,https://files.ofsted.gov.uk/v1/file/50168887,Academy conversion letter,09 September 2021,21_148681
06 June 2023,https://files.ofsted.gov.uk/v1/file/50219179,Academy conversion letter,06 June 2023,21_148769
13 September 2023,https://files.ofsted.gov.uk/v1/file/50230737,School inspection: Good,17 October 2023,21_148972
06 April 2022,https://files.ofsted.gov.uk/v1/file/50180963,Academy conversion letter,06 April 2022,21_148972
08 September 2022,https://files.ofsted.gov.uk/v1/file/50192693,Academy conversion letter,08 September 2022,21_149114
07 December 2022,https://files.ofsted.gov.uk/v1/file/50201447,Academy conversion letter,07 December 2022,21_149346
03 October 2023,https://files.ofsted.gov.uk/v1/file/50232726,School inspection,13 November 2023,21_149373
07 October 2022,https://files.ofsted.gov.uk/v1/file/50195841,Academy conversion letter,07 October 2022,21_149373
16 April 2024,https://files.ofsted.gov.uk/v1/file/50247098,School inspection: Outstanding,15 May 2024,21_149488
05 April 2023,https://files.ofsted.gov.uk/v1/file/50213463,Academy conversion letter,05 April 2023,21_149488
06 January 2023,https://files.ofsted.gov.uk/v1/file/50203900,Academy conversion letter,06 January 2023,21_149520
30 January 2024,https://files.ofsted.gov.uk/v1/file/50241912,School inspection: Outstanding,15 March 2024,21_149556
07 February 2023,https://files.ofsted.gov.uk/v1/file/50207410,Academy conversion letter,07 February 2023,21_149556
05 October 2023,https://files.ofsted.gov.uk/v1/file/50229960,Academy conversion letter,05 October 2023,21_149604
05 October 2023,https://files.ofsted.gov.uk/v1/file/50230025,Academy conversion letter,05 October 2023,21_149605
05 April 2023,https://files.ofsted.gov.uk/v1/file/50213363,Academy conversion letter,05 April 2023,21_149641
05 October 2023,https://files.ofsted.gov.uk/v1/file/50229990,Academy conversion letter,05 October 2023,21_149683
05 October 2023,https://files.ofsted.gov.uk/v1/file/50230046,Academy conversion letter,05 October 2023,21_149684
07 November 2023,https://files.ofsted.gov.uk/v1/file/50232080,Academy conversion letter,07 November 2023,21_150068
06 April 2024,https://files.ofsted.gov.uk/v1/file/50243613,Academy conversion letter,06 April 2024,21_150082
06 December 2023,https://files.ofsted.gov.uk/v1/file/50234736,Academy conversion letter,06 December 2023,21_150114
08 May 2024,https://files.ofsted.gov.uk/v1/file/50246344,Academy conversion letter,08 May 2024,21_150551
06 April 2024,https://files.ofsted.gov.uk/v1/file/50243592,Academy conversion letter,06 April 2024,21_150552
06 April 2024,https://files.ofsted.gov.uk/v1/file/50243584,Academy conversion letter,06 April 2024,21_150663
05 June 2024,https://files.ofsted.gov.uk/v1/file/50248615,Academy conversion letter,05 June 2024,21_150664
05 June 2024,https://files.ofsted.gov.uk/v1/file/50251619,School inspection: Good,05 July 2024,22_100006
29 November 2017,https://files.ofsted.gov.uk/v1/file/2744309,Short inspection,20 December 2017,22_100006
24 April 2014,https://files.ofsted.gov.uk/v1/file/2383049,Full inspection: Good,21 May 2014,22_100006
09 March 2011,https://files.ofsted.gov.uk/v1/file/1967329,Full inspection: Good,31 March 2011,22_100006
15 May 2008,https://files.ofsted.gov.uk/v1/file/875315,Full inspection: Good,09 June 2008,22_100006
10 May 2004,https://files.ofsted.gov.uk/v1/file/796709,Full inspection,22 July 2004,22_100006
26 September 2023,https://files.ofsted.gov.uk/v1/file/50232363,School inspection,09 November 2023,22_100007
15 May 2018,https://files.ofsted.gov.uk/v1/file/2780495,Short inspection,19 June 2018,22_100007
26 March 2015,https://files.ofsted.gov.uk/v1/file/2475975,Full inspection: Good,05 May 2015,22_100007
01 December 2011,https://files.ofsted.gov.uk/v1/file/1988203,Full inspection: Good,06 January 2012,22_100007
10 November 2008,https://files.ofsted.gov.uk/v1/file/915809,Full inspection: Good,27 November 2008,22_100007
05 October 2005,https://files.ofsted.gov.uk/v1/file/803697,Full inspection: Outstanding,16 November 2005,22_100007
10 July 2000,https://files.ofsted.gov.uk/v1/file/774785,Full inspection,13 October 2000,22_100007
20 November 2019,https://files.ofsted.gov.uk/v1/file/50135103,School inspection,18 December 2019,22_100103
10 May 2016,https://files.ofsted.gov.uk/v1/file/2577449,Short inspection,22 June 2016,22_100103
21 March 2012,https://files.ofsted.gov.uk/v1/file/1968119,Full inspection: Good,23 April 2012,22_100103
10 December 2008,https://files.ofsted.gov.uk/v1/file/915873,Full inspection: Outstanding,12 January 2009,22_100103
08 December 2005,https://files.ofsted.gov.uk/v1/file/803773,Full inspection: Good,31 January 2006,22_100103
06 November 2000,https://files.ofsted.gov.uk/v1/file/775821,Full inspection,01 March 2001,22_100103
20 June 2023,https://files.ofsted.gov.uk/v1/file/50228533,School inspection,19 September 2023,22_100388
20 March 2018,https://files.ofsted.gov.uk/v1/file/2771315,Short inspection,03 May 2018,22_100388
15 October 2013,https://files.ofsted.gov.uk/v1/file/2285833,Full inspection: Good,11 November 2013,22_100388
04 November 2010,https://files.ofsted.gov.uk/v1/file/1956235,Full inspection: Good,26 November 2010,22_100388
30 June 2008,https://files.ofsted.gov.uk/v1/file/875723,Full inspection: Good,16 July 2008,22_100388
04 October 2004,https://files.ofsted.gov.uk/v1/file/801005,Full inspection,09 December 2004,22_100388
24 April 2024,https://files.ofsted.gov.uk/v1/file/50250636,School inspection,25 June 2024,22_100391
07 November 2018,https://files.ofsted.gov.uk/v1/file/50042258,Full inspection: Good,05 December 2018,22_100391
15 June 2017,https://files.ofsted.gov.uk/v1/file/2708781,Monitoring visit,14 July 2017,22_100391
29 September 2016,https://files.ofsted.gov.uk/v1/file/2604161,Full inspection: Requires Improvement,02 November 2016,22_100391
14 March 2012,https://files.ofsted.gov.uk/v1/file/1952469,Full inspection: Good,18 April 2012,22_100391
07 July 2009,https://files.ofsted.gov.uk/v1/file/916029,Full inspection: Good,10 September 2009,22_100391
20 March 2007,https://files.ofsted.gov.uk/v1/file/861791,Full inspection: Satisfactory,18 April 2007,22_100391
14 November 2006,https://files.ofsted.gov.uk/v1/file/858553,Monitoring visit,06 December 2006,22_100391
20 June 2006,https://files.ofsted.gov.uk/v1/file/827841,Monitoring visit,04 July 2006,22_100391
23 January 2006,https://files.ofsted.gov.uk/v1/file/827253,Full inspection: Inadequate,01 March 2006,22_100391
21 September 2004,https://files.ofsted.gov.uk/v1/file/801009,Full inspection,25 November 2004,22_100391
16 January 2018,https://files.ofsted.gov.uk/v1/file/2753131,Short inspection,09 February 2018,22_100889
15 January 2014,https://files.ofsted.gov.uk/v1/file/2322859,Full inspection: Good,06 February 2014,22_100889
20 September 2010,https://files.ofsted.gov.uk/v1/file/979991,Full inspection: Good,12 October 2010,22_100889
05 February 2008,https://files.ofsted.gov.uk/v1/file/876189,Full inspection: Good,03 March 2008,22_100889
